 article_id |                 title                  | chunk_count | chunk_index |                                                                                             concept_preview                                                                                              |                cpe_id                
         28 | Apollo                                 |        1107 |         337 | Wanting escape Zeus' advances, she flung herself into the sea and became a floating rock called Ortygia until the twins were born.                                                                       | 4eff673e-61e0-4ff1-8d90-177714a74a4d
         28 | Apollo                                 |        1107 |         338 | When Leto stepped on the rock, four pillars with adamantine bases rose from the earth and held up the rock.                                                                                              | 5f1c95f6-47dd-42cb-a24f-71325b19e2e4
         28 | Apollo                                 |        1107 |         339 | When Apollo and Artemis were born, their bodies shone radiantly and a chant was sung by Eileithyia and Lachesis, one of the  three Moirai.                                                               | 9a03f87a-2efb-463a-8be2-5891548b4db0
         28 | Apollo                                 |        1107 |         340 | Pseudo-Hyginus  Scorning the advances of Zeus, Asteria tranformed herself into a bird and jumped into a sea.                                                                                             | 28563b59-d18f-4f2a-ada2-4fa789817d3b
         28 | Apollo                                 |        1107 |         341 | From her, an island rose which was called Ortygia. When Hera discovered that Leto was pregnant with Zeus' child, she decreed that Leto can give birth only in a place where sun does not shine.          | 889cf7eb-761e-4324-aadc-52253c32c7c9
         28 | Apollo                                 |        1107 |         342 | When Hera discovered that Leto was pregnant with Zeus' child, she decreed that Leto can give birth only in a place where sun does not shine.                                                             | 8fc964d8-c59c-4279-b959-d9357a942673
         28 | Apollo                                 |        1107 |         343 | During this time, the monster Python also started hounding Leto with an intent of killing her, because he had foreseen his death coming at the hands of Leto's offspring.                                | 86a20f8d-2f76-4fbb-a88e-23568f91ad7d
         28 | Apollo                                 |        1107 |         344 | However, on Zeus' orders, Boreas carried away Leto and entrusted her to Poseidon.                                                                                                                        | 95d1af60-15c8-4812-a2f3-2eacbda41590
         28 | Apollo                                 |        1107 |         345 | To protect her, Poseidon took her to the island Ortygia and covered it with waves so that the sun would not shine on it.                                                                                 | 8747c995-12d5-4008-9d90-6d9f58e3035a
         28 | Apollo                                 |        1107 |         346 | Leto gave birth clinging to an olive tree and henceforth the island was called Delos.                                                                                                                    | 6410aa5d-5f28-4945-8424-d1de5b5a202e
         28 | Apollo                                 |        1107 |         347 | Other variations of Apollo's birth include:  Aelian states that it took Leto twelve days and twelve nights to travel from Hyperborea to Delos.                                                           | 8da1d1e5-e62c-4553-a39a-2fbac8f87b61
         28 | Apollo                                 |        1107 |         348 | Leto changed herself into a she-wolf before giving birth. This is given as the reason why Homer describes Apollo as the "wolf-born god".                                                                 | c377f372-07d2-4e35-9edc-7cf328691e70
         28 | Apollo                                 |        1107 |         349 | This is given as the reason why Homer describes Apollo as the "wolf-born god".                                                                                                                           | b2d0ba18-8706-4fee-985e-52a4ec6938b1
         28 | Apollo                                 |        1107 |         350 | Libanius wrote that neither land nor visible islands would receive Leto, but by the will of Zeus Delos then became visible, and thus received Leto and the children.                                     | 72950cc1-e42a-44f3-b761-81e9e8bf1912
         28 | Apollo                                 |        1107 |         351 | According to Strabo, the Curetes helped Leto by creating loud noises with their weapons and thus frightening Hera, they concealed Leto's childbirth.                                                     | 602bc1af-2e95-4be9-a19c-7aeca0af4639
         28 | Apollo                                 |        1107 |         352 | Theognis wrote that the island was filled with ambrosial fragrance when Apollo was born, and the Earth laughed with joy.                                                                                 | bdf01872-5342-4cfc-b1f7-e4735ad23cf0
         28 | Apollo                                 |        1107 |         353 | While in some accounts Apollo's birth itself fixed the floating Delos to the earth, there are accounts of Apollo securing Delos to the bottom of the ocean a little while later.                         | ec06f650-f66c-46f9-bbae-742b0efdde24
         28 | Apollo                                 |        1107 |         354 | This island became sacred to Apollo and was one of the major cult centres of the god.                                                                                                                    | a0d47b88-38d0-448f-b54d-c31dee5a274c
         28 | Apollo                                 |        1107 |         355 | Apollo was born on the seventh day (, hebdomagenes) of the month Thargelion—according to Delian tradition—or of the month Bysios—according to Delphian tradition.                                        | 5e2ec74c-1a4a-4eed-a81f-b81e9bee838f
         28 | Apollo                                 |        1107 |         356 | The seventh and twentieth, the days of the new and full moon, were ever afterwards held sacred to him.                                                                                                   | cf97b776-8ae3-4ba0-b344-25f2c95d5b06
         28 | Apollo                                 |        1107 |         357 | The general consensus is that Artemis was born first and subsequently assisted with the birth of Apollo.                                                                                                 | 900aef5c-9bfd-4b69-8138-c14de75afc78
         28 | Apollo                                 |        1107 |         358 | Hyperborea  Hyperborea, the mystical land of eternal spring, venerated Apollo above all the gods.                                                                                                        | 10ffc309-5c89-4ca8-96e7-e7b1ba9d9194
         28 | Apollo                                 |        1107 |         359 | The Hyperboreans always sang and danced in his honor and hosted Pythian games.                                                                                                                           | 5bbefab7-c81f-4948-b28b-d0545524f70e
         28 | Apollo                                 |        1107 |         360 | There, a vast forest of beautiful trees was called "the garden of Apollo".                                                                                                                               | b3605aed-9de9-4320-b3b7-74d72b028ed3
         28 | Apollo                                 |        1107 |         361 | Apollo spent the winter months among the Hyperboreans, leaving his shrine in Delphi under the care of Dionysus.                                                                                          | 0c64d9ed-da45-4d2e-ba6c-99103e848ddd
         28 | Apollo                                 |        1107 |         362 | His absence from the world caused coldness and this was marked as his annual death.                                                                                                                      | c6076676-7061-4832-8653-3c5a859c2c31
         28 | Apollo                                 |        1107 |         363 | No prophecies were issued during this time. He returned to the world during the beginning of the spring.                                                                                                 | 2219ddf5-c150-4703-a7a4-e6c94fc820df
         28 | Apollo                                 |        1107 |         364 | He returned to the world during the beginning of the spring.                                                                                                                                             | 6a6cbe4a-dab2-48c1-a9eb-e1ed8dc97ab0
         28 | Apollo                                 |        1107 |         365 | The Theophania festival was held in Delphi to celebrate his return.                                                                                                                                      | f4a5232b-48fd-4cea-91b9-a372ea2f54d6
         28 | Apollo                                 |        1107 |         366 | However, Diodorus Silculus states that Apollo visited Hyperborea every nineteen years.                                                                                                                   | 2a99fba3-db57-470f-970a-2d40445420de
         28 | Apollo                                 |        1107 |         367 | This nineteen-year period was called by the Greeks as the ‘year of Meton', the time period in which the stars returned to their initial positions.                                                       | 0eaafc2b-e8dc-4f02-8574-c9244c3f1e4d
         28 | Apollo                                 |        1107 |         368 | And that visiting Hyperborea at that time, Apollo played on the cithara and danced continuously from the vernal equinox until the rising of the Pleiades (constellations).                               | dd61485e-6faf-4f0a-9972-8f288a3c9661
         28 | Apollo                                 |        1107 |         369 | Hyperborea was also Leto's birthplace. It is said that Leto came to Delos from Hyperborea accompanied by a pack of wolves.                                                                               | 89a8ded0-8117-4c7c-a50c-cab9d5c89c71
         28 | Apollo                                 |        1107 |         370 | It is said that Leto came to Delos from Hyperborea accompanied by a pack of wolves.                                                                                                                      | 31631253-bda4-49e5-ab74-b2cf5b24ec07
         28 | Apollo                                 |        1107 |         371 | Henceforth, Hyperborea became Apollo's winter home and wolves became sacred to him.                                                                                                                      | 71ce4dad-ca34-4a9b-8dc7-9cc674885502
         28 | Apollo                                 |        1107 |         372 | His intimate connection to wolves is evident from his epithet Lyceus, meaning wolf-like.                                                                                                                 | 597446b9-9f13-4643-a86c-8e2923d509fc
         28 | Apollo                                 |        1107 |         373 | But Apollo was also the wolf-slayer in his role as the god who protected flocks from predators.                                                                                                          | 4002bc46-3d55-48bc-922c-f66e10fa0e21
         28 | Apollo                                 |        1107 |         374 | The Hyperborean worship of Apollo bears the strongest marks of Apollo being worshipped as the sun god.                                                                                                   | 15131975-54f8-4349-957a-13ca376ff55f
         28 | Apollo                                 |        1107 |         375 | Shamanistic elements in Apollo's cult are often liked to his Hyperborean origin, and he is likewise speculated to have originated as a solar shaman.                                                     | 955e90d7-65c7-478d-87e3-9522f81a59e9
         28 | Apollo                                 |        1107 |         376 | Shamans like Abaris and Aristeas were also the followers of Apollo, who hailed from Hyperborea.                                                                                                          | f3d15fe2-14f4-4f32-ae95-29523933bcbc
         28 | Apollo                                 |        1107 |         377 | In myths, the tears of amber Apollo shed when his son Asclepius died mixed with the waters of the river Eridanos, which surrounded Hyperborea.                                                           | 307338f5-b683-4668-992b-17ebffc7c862
         28 | Apollo                                 |        1107 |         378 | Apollo also buried in Hyperborea the arrow which he had used to kill the Cyclopes.                                                                                                                       | ec5882a6-7448-412c-b705-fc8dca5f9146
         28 | Apollo                                 |        1107 |         379 | He later gave this arrow to Abaris. Childhood and youth  Growing up, Apollo was nursed by the nymphs Korythalia and Aletheia, the personification of truth.                                              | 2bb94fd6-df63-4a08-8aeb-798102402134
         28 | Apollo                                 |        1107 |         380 | Childhood and youth  Growing up, Apollo was nursed by the nymphs Korythalia and Aletheia, the personification of truth.                                                                                  | 6dbebf5a-cec4-4351-adb2-3bc2caad96d7
         28 | Apollo                                 |        1107 |         381 | As a child, Apollo is said to have built a foundation and an altar on Delos using the horns of the goats that his sister Artemis hunted.                                                                 | 330822c6-cdd0-43a1-91da-37aae9368438
         28 | Apollo                                 |        1107 |         382 | Since he learnt the art of building when young, he later came to be known as Archegetes, the founder (of towns) and a god who guided men to build new cities.                                            | 363132a0-cc05-4a14-bf66-173f85c98f99
         28 | Apollo                                 |        1107 |         383 | From his father Zeus, Apollo had also received a golden chariot drawn by swans.                                                                                                                          | 47792e69-b1b7-4e8e-868d-d9a0af026e13
         28 | Apollo                                 |        1107 |         384 | In his early years when Apollo spent his time herding cows, he was reared by Thriae, the bee nymphs, who trained him and enhanced his prophetic skills.                                                  | 274d2ebf-2cf3-4223-a580-c01dc521b103
         28 | Apollo                                 |        1107 |         385 | Apollo is also said to have invented the lyre, and along with Artemis, the art of archery.                                                                                                               | 9c3c968b-8192-4f73-94c0-5386522bb377
         28 | Apollo                                 |        1107 |         386 | He then taught the humans the art of healing and archery.                                                                                                                                                | b2a8a750-9e33-4969-9bee-3f24ee26cbaa
         28 | Apollo                                 |        1107 |         387 | Phoebe, his grandmother, gave the oracular shrine of Delphi to Apollo as a birthday gift.                                                                                                                | 95dd89c8-14a1-428f-8794-4ace77703381
         28 | Apollo                                 |        1107 |         388 | Themis inspired him to be the oracular voice of Delphi thereon.                                                                                                                                          | 08a56c80-a255-49c9-983a-71dd04109b81
         28 | Apollo                                 |        1107 |         389 | Python  Python, a chthonic serpent-dragon, was a child of Gaia and the guardian of the Delphic Oracle, whose death was foretold by Apollo when he was still in Leto's womb.                              | dfd37cf7-20d7-4bb2-8307-693c13897f79
         28 | Apollo                                 |        1107 |         390 | Python was the nurse of the giant Typhon. In most of the traditions, Apollo was still a child when he killed Python.                                                                                     | 203a5910-f598-4461-b645-c0a4084ec118
         28 | Apollo                                 |        1107 |         391 | In most of the traditions, Apollo was still a child when he killed Python.                                                                                                                               | cda8ac20-4759-4ef8-9b42-18326a89322e
         28 | Apollo                                 |        1107 |         392 | Python was sent by Hera to hunt the pregnant Leto to death, and assaulted her.                                                                                                                           | 994210ab-15cc-4f6c-9deb-098893b27b8d
         28 | Apollo                                 |        1107 |         393 | To avenge the trouble given to his mother, Apollo went in search of Python and killed it in the sacred cave at Delphi with the bow and arrows that he had received from Hephaestus.                      | de0f3d62-1991-4534-b01c-78b8c111f658
         28 | Apollo                                 |        1107 |         394 | The Delphian nymphs who were present encouraged Apollo during the battle with the cry "Hie Paean".                                                                                                       | d6f84203-46b1-4dc6-b32b-0c0be0cf9e90
         28 | Apollo                                 |        1107 |         395 | After Apollo was victorious, they also brought him gifts and gave the Corycian cave to him.                                                                                                              | 02ea601f-6092-4fcc-9a7b-42ec077a7d27
         28 | Apollo                                 |        1107 |         396 | According to Homer, Apollo encountered and killed the Python when he was looking for a place to establish his shrine.                                                                                    | 96449cd3-0987-4bbc-8fb6-80f3d7572a59
         28 | Apollo                                 |        1107 |         397 | According to another version, when Leto was in Delphi, Python attacked her.                                                                                                                              | 67d79dbf-bc05-4491-9b32-a4b73f2a088e
         28 | Apollo                                 |        1107 |         398 | Apollo defended his mother and killed Python. Euripides in his Iphigenia in Aulis gives an account of his fight with Python and the event's aftermath.                                                   | e8c98443-7d13-49ee-b9fb-4a0b3f43fc68
         28 | Apollo                                 |        1107 |         399 | Euripides in his Iphigenia in Aulis gives an account of his fight with Python and the event's aftermath.                                                                                                 | f0f0857b-e83a-40b1-bacf-705ed7f41186
         28 | Apollo                                 |        1107 |         400 | A detailed account of Apollo's conflict with Gaia and Zeus' intervention on behalf of his young son is also given.                                                                                       | 37a2f427-2f7e-453a-893c-d817af71a85b
         28 | Apollo                                 |        1107 |         401 | Apollo also demanded that all other methods of divination be made inferior to his, a wish that Zeus granted him readily.                                                                                 | 4c8c0302-e388-45fc-b1a0-dacd100bcdf5
         28 | Apollo                                 |        1107 |         402 | Because of this, Athena, who had been practicing divination by throwing pebbles, cast her pebbles away in displeasure.                                                                                   | 2d162e3e-801a-4858-a553-aeaba77aa651
         28 | Apollo                                 |        1107 |         403 | However, Apollo had committed a blood murder and had to be purified.                                                                                                                                     | fe78f7ce-4295-4c72-8086-60fd69a0a0c8
         28 | Apollo                                 |        1107 |         404 | Because Python was a child of Gaia, Gaia wanted Apollo to be banished to Tartarus as a punishment.                                                                                                       | d5c5218c-873d-4bdc-812a-6a0e1293fd79
         28 | Apollo                                 |        1107 |         405 | Zeus didn't agree and instead exiled his son from Olympus, and instructed him to get purified.                                                                                                           | a9fe2249-de2f-44d9-a724-65059df2f73b
         28 | Apollo                                 |        1107 |         406 | Apollo had to serve as a slave for nine years.                                                                                                                                                           | 0508f78e-9c9e-4bc4-b404-25f0a94ffa73
         28 | Apollo                                 |        1107 |         407 | After the servitude was over, as per his father's order, he travelled to the Vale of Tempe to bathe in waters of Peneus.                                                                                 | bd6947ad-0d19-481f-81dd-4abe9dbe87fc
         28 | Apollo                                 |        1107 |         408 | There Zeus himself performed purificatory rites on Apollo. Purified, Apollo was escorted by his half-sister Athena to Delphi where the oracular shrine was finally handed over to him by Gaia.           | 73a7c6d2-59e4-4216-9d47-55f120a67c31
         28 | Apollo                                 |        1107 |         409 | Purified, Apollo was escorted by his half-sister Athena to Delphi where the oracular shrine was finally handed over to him by Gaia.                                                                      | 5734f404-1a11-4b57-a329-8931ccb9a3e5
         28 | Apollo                                 |        1107 |         410 | According to a variation, Apollo had also travelled to Crete, where Carmanor purified him.                                                                                                               | e7d04ab6-4280-48f9-a6fc-fd6157bd2600
         28 | Apollo                                 |        1107 |         411 | Apollo later established the Pythian games to appropriate Gaia. Henceforth, Apollo became the god who cleansed himself from the sin of murder, made men aware of their guilt and purified them.          | c030e453-3fd0-4711-8876-6b07a49d8c63
         28 | Apollo                                 |        1107 |         412 | Henceforth, Apollo became the god who cleansed himself from the sin of murder, made men aware of their guilt and purified them.                                                                          | 152e364a-98fd-446e-93a2-5b2a8cdbef22
         28 | Apollo                                 |        1107 |         413 | Soon after, Zeus instructed Apollo to go to Delphi and establish his law.                                                                                                                                | a7a79d5a-4196-445d-b330-a018bd890b68
         28 | Apollo                                 |        1107 |         414 | But Apollo, disobeying his father, went to the land of Hyperborea and stayed there for a year.                                                                                                           | fc4b3a78-b9f4-4915-b4ee-ea5c04119ae1
         28 | Apollo                                 |        1107 |         415 | He returned only after the Delphians sang hymns to him and pleaded with him to come back.                                                                                                                | c815b3a4-01ca-41cd-ac8c-f6cc5fa97a50
         28 | Apollo                                 |        1107 |         416 | Zeus, pleased with his son's integrity, gave Apollo the seat next to him on his right side.                                                                                                              | 50d97ec5-8fdb-4c2c-bfd1-7329c8762bde
         28 | Apollo                                 |        1107 |         417 | He also gave Apollo various gifts, like a golden tripod, a golden bow and arrows, a golden chariot and the city of Delphi.                                                                               | 472c91a9-eddc-4800-80ac-82967b4bf375
         28 | Apollo                                 |        1107 |         418 | Soon after his return, Apollo needed to recruit people to Delphi.                                                                                                                                        | 548fffc3-e61b-488f-9d2d-0f8254c883cc
         28 | Apollo                                 |        1107 |         419 | So, when he spotted a ship sailing from Crete, he sprang aboard in the form of a dolphin.                                                                                                                | b8e55d93-049f-48b1-99c3-b07a7c6cf971
         28 | Apollo                                 |        1107 |         420 | The crew was awed into submission and followed a course that led the ship to Delphi.                                                                                                                     | e3c7f081-25ca-4084-838a-9821bdd33d78
         28 | Apollo                                 |        1107 |         421 | There Apollo revealed himself as a god. Initiating them to his service, he instructed them to keep righteousness in their hearts.                                                                        | dd294fce-eb41-4fc9-914f-6e4666916719
         28 | Apollo                                 |        1107 |         422 | Initiating them to his service, he instructed them to keep righteousness in their hearts.                                                                                                                | bc0cdf83-dd11-4806-85e8-43ce0ba1cbc4
         28 | Apollo                                 |        1107 |         423 | The Pythia was Apollo's high priestess and his mouthpiece through whom he gave prophecies.                                                                                                               | 8690f718-1073-42b3-a11e-34343a8ed738
         28 | Apollo                                 |        1107 |         424 | Pythia is arguably the constant favorite of Apollo among the mortals.                                                                                                                                    | 6776e8da-a1d6-467a-8530-d8e63f193903
         28 | Apollo                                 |        1107 |         425 | Tityos  Hera once again sent another giant, Tityos to rape Leto.                                                                                                                                         | d160d4f8-d5b7-498f-8a26-073b11d6d989
         28 | Apollo                                 |        1107 |         426 | This time Apollo shot him with his arrows and attacked him with his golden sword.                                                                                                                        | 52c28e6f-fac8-431c-9a02-bb19569b6b87
         28 | Apollo                                 |        1107 |         427 | According to another version, Artemis also aided him in protecting their mother by attacking Tityos with her arrows.                                                                                     | d954738e-16fc-4168-b2a8-ce0aac296bec
         28 | Apollo                                 |        1107 |         428 | After the battle Zeus finally relented his aid and hurled Tityos down to Tartarus.                                                                                                                       | 05bd5832-8d10-42b3-9fa4-13e6e4c00b29
         28 | Apollo                                 |        1107 |         429 | There, he was pegged to the rock floor, covering an area of , where a pair of vultures feasted daily on his liver.                                                                                       | e1a129b6-b34d-48ec-88f0-caaf03027fec
         28 | Apollo                                 |        1107 |         430 | Admetus  Admetus was the king of Pherae, who was known for his hospitality.                                                                                                                              | 9bc4e01a-9ce0-4b2f-90e8-dac03108021c
         28 | Apollo                                 |        1107 |         431 | When Apollo was exiled from Olympus for killing Python, he served as a herdsman under Admetus, who was then young and unmarried.                                                                         | f7b705f7-ebda-4afc-9245-3de16de9a410
         28 | Apollo                                 |        1107 |         432 | Apollo is said to have shared a romantic relationship with Admetus during his stay.                                                                                                                      | 19eb67c6-a3c3-4100-a732-a5d30fe4e189
         28 | Apollo                                 |        1107 |         433 | After completing his years of servitude, Apollo went back to Olympus as a god.                                                                                                                           | 5d54ae23-ba40-4132-98ec-f1f76471f201
         28 | Apollo                                 |        1107 |         434 | Because Admetus had treated Apollo well, the god conferred great benefits on him in return.                                                                                                              | 2857543a-fb69-44ab-9e20-f38f3fa61b82
         28 | Apollo                                 |        1107 |         435 | Apollo's mere presence is said to have made the cattle give birth to twins.                                                                                                                              | 4da078fe-51fd-42da-a2d8-48d05ff82e9b
         28 | Apollo                                 |        1107 |         436 | Apollo helped Admetus win the hand of Alcestis, the daughter of King Pelias, by taming a lion and a boar to draw Admetus' chariot.                                                                       | 9cd706d2-cd60-4e81-b6e4-050401ff0bf6
         28 | Apollo                                 |        1107 |         437 | He was present during their wedding to give his blessings.                                                                                                                                               | 0ed5b7ba-2998-4f3d-a607-af7f3d47e5d1
         28 | Apollo                                 |        1107 |         438 | When Admetus angered the goddess Artemis by forgetting to give her the due offerings, Apollo came to the rescue and calmed his sister.                                                                   | dd5876dd-e190-44a4-ae8f-be4e856c4343
         28 | Apollo                                 |        1107 |         439 | When Apollo learnt of Admetus' untimely death, he convinced or tricked the Fates into letting Admetus live past his time.                                                                                | 70c8bf4e-4095-445a-9220-a7773b3cd6d5
         28 | Apollo                                 |        1107 |         440 | According to another version, or perhaps some years later, when Zeus struck down Apollo's son Asclepius with a lightning bolt for resurrecting the dead, Apollo in revenge killed the Cyclopes, who had  | ca5b6025-e13b-40e2-98f4-9f3f98de8107
         28 | Apollo                                 |        1107 |         441 | Apollo would have been banished to Tartarus for this, but his mother Leto intervened, and reminding Zeus of their old love, pleaded with him not to kill their son.                                      | 5250429d-85b1-46b6-9d8c-85e283f8e126
         28 | Apollo                                 |        1107 |         442 | Zeus obliged and sentenced Apollo to one year of hard labor once again under Admetus.                                                                                                                    | 26613e33-5447-4278-a8e0-573e661dea08
         28 | Apollo                                 |        1107 |         443 | The love between Apollo and Admetus was a favored topic of Roman poets like Ovid and Servius.                                                                                                            | 8d4aaf47-7755-4458-921c-ef2ea3928b49
         28 | Apollo                                 |        1107 |         444 | Niobe  The fate of Niobe was prophesied by Apollo while he was still in Leto's womb.                                                                                                                     | 666f09dc-e05f-4010-9cc3-d5c450040dd1
         28 | Apollo                                 |        1107 |         445 | Niobe was the queen of Thebes and wife of Amphion.                                                                                                                                                       | 6b22c91b-7712-4fa8-b983-782c0890302c
         28 | Apollo                                 |        1107 |         446 | She displayed hubris when she boasted that she was superior to Leto because she had fourteen children (Niobids), seven male and seven female, while Leto had only two.                                   | 5b74554c-a3aa-4d05-ba2c-c236f2e9d543
         28 | Apollo                                 |        1107 |         447 | She further mocked Apollo's effeminate appearance and Artemis' manly appearance.                                                                                                                         | 054ad8f9-2280-4770-a1a5-5915d99f528c
         28 | Apollo                                 |        1107 |         448 | Leto, insulted by this, told her children to punish Niobe.                                                                                                                                               | aeff048a-cffc-4e64-851a-74fc0183c588
         28 | Apollo                                 |        1107 |         449 | Accordingly, Apollo killed Niobe's sons, and Artemis her daughters. According to some versions of the myth, among the Niobids, Chloris and her brother Amyclas were not killed because they prayed to Le | 01372f22-8e9e-4089-ba79-460a7129a920
         28 | Apollo                                 |        1107 |         450 | According to some versions of the myth, among the Niobids, Chloris and her brother Amyclas were not killed because they prayed to Leto.                                                                  | a361e561-38e5-47a1-8b80-ef77b436f5f1
         28 | Apollo                                 |        1107 |         451 | Amphion, at the sight of his dead sons, either killed himself or was killed by Apollo after swearing revenge.                                                                                            | 6eff63ca-f929-4aa3-993f-9fc460dc3832
         28 | Apollo                                 |        1107 |         452 | A devastated Niobe fled to Mount Sipylos in Asia Minor and turned into stone as she wept.                                                                                                                | 42f14e13-d859-4b19-8f7a-6a9c8b209cf3
         28 | Apollo                                 |        1107 |         453 | Her tears formed the river Achelous. Zeus had turned all the people of Thebes to stone and so no one buried the Niobids until the ninth day after their death, when the gods themselves entombed them.   | 312cdedc-1df4-4735-9c55-8d1db243c92e
         28 | Apollo                                 |        1107 |         454 | Zeus had turned all the people of Thebes to stone and so no one buried the Niobids until the ninth day after their death, when the gods themselves entombed them.                                        | fa682dd3-50dc-45e0-9bba-9e5711bb63a1
         28 | Apollo                                 |        1107 |         455 | When Chloris married and had children, Apollo granted her son Nestor the years he had taken away from the Niobids.                                                                                       | eb207216-05e4-49cb-a071-f2f88257a3cb
         28 | Apollo                                 |        1107 |         456 | Hence, Nestor was able to live for 3 generations. Building the walls of Troy   Once Apollo and Poseidon served under the Trojan king Laomedon in accordance with Zeus' words.                            | ad57b068-6f85-48e7-8f69-15668f8ba4ae
         28 | Apollo                                 |        1107 |         457 | Building the walls of Troy   Once Apollo and Poseidon served under the Trojan king Laomedon in accordance with Zeus' words.                                                                              | 1c6f3c4a-eebb-4c60-8e59-9504a8c9538d
         28 | Apollo                                 |        1107 |         458 | Apollodorus states that the gods willingly went to the king disguised as humans in order to check his hubris.                                                                                            | 4f26830b-284f-4826-a31c-f7cba4b6e9df
         28 | Apollo                                 |        1107 |         459 | Apollo guarded the cattle of Laomedon in the valleys of Mount Ida, while Poseidon built the walls of Troy.                                                                                               | d976972e-27c3-4236-8ade-f149baf98f29
         28 | Apollo                                 |        1107 |         460 | Other versions make both Apollo and Poseidon the builders of the wall.                                                                                                                                   | 4d4fafb5-614e-4800-a2dc-e37d0ee66fc9
         28 | Apollo                                 |        1107 |         461 | In Ovid's account, Apollo completes his task by playing his tunes on his lyre.                                                                                                                           | 99337e93-9426-4c1b-a489-a5dad0d58431
         28 | Apollo                                 |        1107 |         462 | In Pindar's odes, the gods took a mortal named Aeacus as their assistant.                                                                                                                                | d5a55864-2c2d-403d-8075-0fb7e4725b77
         28 | Apollo                                 |        1107 |         463 | When the work was completed, three snakes rushed against the wall, and though the two that attacked the sections of the wall built by the gods fell down dead, the third forced its way into the city th | 7a28f557-0384-4659-85bc-384a5a43a1e6
         28 | Apollo                                 |        1107 |         464 | Apollo immediately prophesied that Troy would fall at the hands of Aeacus's descendants, the Aeacidae (i.e. his son Telamon joined Heracles when he sieged the city during Laomedon's rule.              | 2ad4dcd1-e294-4c80-87e2-fbaa0d2fc79b
         28 | Apollo                                 |        1107 |         465 | Later, his great-grandson Neoptolemus was present in the wooden horse that leads to the downfall of Troy).                                                                                               | e26dacdf-c45b-49ef-a60a-946b728c8a22
         28 | Apollo                                 |        1107 |         466 | However, the king not only refused to give the gods the wages he had promised, but also threatened to bind their feet and hands, and sell them as slaves.                                                | 053099b8-f883-4657-8b02-4cc1889dd96d
         28 | Apollo                                 |        1107 |         467 | Angered by the unpaid labour and the insults, Apollo infected the city with a pestilence and Poseidon sent the sea monster Cetus.                                                                        | 9c521053-4f14-4bd8-8948-7296732071d4
         28 | Apollo                                 |        1107 |         468 | To deliver the city from it, Laomedon had to sacrifice his daughter Hesione (who would later be saved by Heracles).                                                                                      | a48b8638-7fe0-4b7d-97e4-4074a74ee796
         28 | Apollo                                 |        1107 |         469 | During his stay in Troy, Apollo had a lover named Ourea, who was a nymph and daughter of Poseidon.                                                                                                       | 9c24c34b-75cf-4010-92a5-2a27c6bffc43
         28 | Apollo                                 |        1107 |         470 | Together they had a son named Ileus, whom Apollo loved dearly.                                                                                                                                           | 873ce62a-d7e6-4c2d-baca-83c0bbfe9f5a
         28 | Apollo                                 |        1107 |         471 | Trojan War  Apollo sided with the Trojans during the Trojan War waged by the Greeks against the Trojans.                                                                                                 | 93de1c58-c8de-4a8f-af87-58cb411ed73a
         28 | Apollo                                 |        1107 |         472 | During the war, the Greek king Agamemnon captured Chryseis, the daughter of Apollo's priest Chryses, and refused to return her.                                                                          | f2300c77-3156-4be1-a4bc-e18b3e88586c
         28 | Apollo                                 |        1107 |         473 | Angered by this, Apollo shot arrows infected with the plague into the Greek encampment.                                                                                                                  | dbe2b100-29e3-4aca-a8a3-c6edf2331fb6
         28 | Apollo                                 |        1107 |         474 | He demanded that they return the girl, and the Achaeans (Greeks) complied, indirectly causing the anger of Achilles, which is the theme of the Iliad.                                                    | 5415d4ff-b017-4c90-8837-2253d68610e0
         28 | Apollo                                 |        1107 |         475 | Receiving the aegis from Zeus, Apollo entered the battlefield as per his father's command, causing great terror to the enemy with his war cry.                                                           | 199c7afa-0d5a-42a7-94d9-7194426ce691
         28 | Apollo                                 |        1107 |         476 | He pushed the Greeks back and destroyed many of the soldiers.                                                                                                                                            | e281e23a-1a32-458a-a3a2-ca5f743e2a26
